Linea,Orden,Nombre_Parada,ID_Parada,Lat,Lon
617,19,Crown Road,490005842N,51.65437,-0.05997
617,20,Cambridge Gardens,490004830N,51.65888,-0.05924
617,21,Carterhatch Lane,490004829N,51.66113,-0.05844
617,22,Hoe Lane,490008269N,51.66454,-0.05709
617,23,Enfield Crematorium,490006580N,51.66857,-0.05545
617,24,Turkey Street Station,490013843N,51.67371,-0.05366
618,1,Easedale House,490006310N,51.45859,-0.33643
618,2,Langdale Community Centre,490008938E,51.45771,-0.33283
618,3,Thirlmere House,490012998N,51.45962,-0.33321
618,4,Woodstock Avenue,490009961N1,51.46096,-0.33187
618,5,Lynton Close,490003580N,51.46363,-0.33165
618,6,Isleworth Leisure Centre and Library,490008511N,51.46632,-0.33009
618,7,Clock Tower Industrial Estate,490005440W,51.46747,-0.33292
618,8,Ruskin Road,490011805W,51.4671,-0.33727
618,9,Clayton Road,490005384W,51.46682,-0.34264
618,10,Farnell Road,490006760N,51.46829,-0.34698
618,11,Stanborough Road,490012528N,51.47075,-0.34895
618,12,Bridge Road,490004327W2,51.47201,-0.34939
618,13,Star Road,490012599E,51.47296,-0.34675
618,14,Thornbury Road,490013620E,51.47403,-0.34465
618,15,West Thames College,490008510E,51.47497,-0.34208
618,16,Isleworth Station,490001158B,51.47524,-0.33739
618,17,Linkfield Road,490009185E,51.47536,-0.33494
618,18,Wood Lane,490014874J,51.4759,-0.33256
618,19,Turnpike Way,490007873E,51.47717,-0.32847
618,20,The Green School,490015029P,51.47798,-0.32518
618,21,Busch Corner,490015029E,51.47921,-0.32164
618,22,Marlborough Road,490003263N,51.48043,-0.32106
618,23,Syon Lane Station,490001291N,51.48193,-0.32459
618,24,Bolder Academy,490002378ZZ,51.48739,-0.33021
62,1,Marks Gate / Billet Road,490015111S,51.59162,0.14219
62,2,Furze Farm Close,490007071W,51.59074,0.14168
62,3,Kingston Hill Avenue,490008822W,51.58974,0.13728
62,4,Rose Lane / Billet Road,490004004S,51.58741,0.13443
62,5,Marks Gate Community Centre,490009014S,51.58438,0.13594
62,6,Whalebone Lane North,490014548E,51.58286,0.14042
62,7,Pemberton Gardens,490007157S,51.57833,0.14097
62,8,Whalebone Grove,490009883S,51.57443,0.14112
62,9,Farrance Road,490003449W,51.57189,0.13937
62,10,St Chad's Road,490009910J,51.57162,0.13543
62,11,Japan Road,490008541H,51.57089,0.13117
62,12,Herbert Gardens,490004947S,51.57027,0.13058
62,13,Chadwell Heath Station,490001055B,51.56747,0.12981
62,14,Kemp Road,490009741S,51.56487,0.12988
62,15,Valence Avenue / Green Lane,490007462S,51.56256,0.13002
62,16,Becontree Avenue,490003759S,51.55822,0.13025
62,17,Lindisfarne Road,490009179S1,51.55621,0.13034
62,18,Martins Corner / Wood Lane,490009704F,51.5524,0.13054
62,19,Parsloes Avenue,490010856H,51.55084,0.12993
62,20,Marlborough Road,490009676S,51.54834,0.12704
62,21,Wroxall Road / Future Youth Zone,490014964E,51.54543,0.12459
62,22,Rusper Road,490011811S,51.54346,0.1266
62,23,Becontree Station,490000019B,51.53983,0.12771
62,24,Stamford Road / Health Centre,490003609W,51.53863,0.12522
62,25,Canonsleigh Road,490004762W,51.53813,0.11799
62,26,Woodward Road,490014919S,51.53711,0.11235
62,27,Maplestead Road,490009629S,51.53414,0.11065
62,28,Barking Industrial Park,490013224W,51.53339,0.10606
62,29,Rippleside Cemetery,490011591W,51.53484,0.10383
62,30,Meadow Road,490011590N,51.53622,0.10271
62,31,Upney Station,490000244A,51.53898,0.10118
62,32,Sandringham Road,490003608N,51.5407,0.09822
62,33,Salisbury Avenue,490011864N,51.54261,0.09601
62,34,Barking Bus Garage / Faircross,490003605N,51.54493,0.09452
62,35,Faircross,490006700W,51.54528,0.09253
62,36,Hulse Avenue / Barking Park,490008419W,51.54322,0.08769
62,37,Park Avenue,490006734W,51.54157,0.08469
62,38,Barking Station,490000015H,51.53923,0.08137
62,39,Barking Town Centre,490003616C,51.53805,0.07836
62,40,Broadway Theatre,490003603B,51.53609,0.07695
62,41,St. Ann's,490012573S,51.53339,0.07928
62,42,Boundary Road,490004189S,51.53079,0.08166
62,43,Gascoigne Road,490007132S,51.53093,0.08325
621,1,Lewisham Station,490001177X,51.46382,-0.01242
621,2,Belmont Hill,490003864N,51.4618,-0.00701
621,3,Belmont Park,490003868E,51.45988,-0.00403
621,4,Manor Park,490009568E,51.45872,-0.00162
621,5,Brandram Road,490004257E,51.45865,0.00274
621,6,Dacre Park,490005918E,51.45872,0.00647
621,7,Lampmead Road,490008924E,51.45704,0.00919
621,8,Lee Green / the Old Tigers Head,490009060E,51.45664,0.01015
621,9,Cambridge Drive,490004697E,51.45537,0.01603
621,10,Weigall Road,490014334E,51.45461,0.01991
621,11,Courtlands Avenue,490005664E,51.45413,0.02244
621,12,Eltham Road / Kidbrooke Park Road,490008704E,51.45366,0.02552
621,13,Sutcliffe Park,490013053E,51.45298,0.03023
621,14,Eltham Road / Westhorne Avenue,490015018E1,51.45301,0.03416
621,15,Green Way,490007499N,51.45355,0.03683
621,16,Haimo Road,490007645N,51.45551,0.0397
621,17,Westhorne Avenue / Briset Road,490004351N,51.45766,0.04299
621,18,Westhorne Avenue / Kidbrooke Lane,490008701N1,51.45864,0.04519
621,19,Elmbrook Gardens,490006494N,51.45944,0.04703
621,20,Westmount Road / Rochester Way,490011618S,51.46053,0.0581
621,21,Eltham Park Methodist Church,490006545S,51.45921,0.05859
621,22,Eltham Park Gardens,490006544SE,51.45617,0.05971
621,23,Gourock Road,490007329S,51.45381,0.06139
621,24,Westmount Road / Eltham High Street,490012279S3,51.45128,0.06258
621,25,Bexley Road / Glenesk Road,490007227E,51.45175,0.06725
621,26,Leigh Stationers' Academy,490016229E,51.45166,0.07663
