stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
HUBABW,Abbey Wood,,,1,
HUBABW-Outside,Outside Abbey Wood,,,3,HUBABW
HUBABW-1001001-Bus-5,Bus,51.492376,0.121282,3,HUBABW
HUBABW-1001001-EL EB-8,EL EB,51.491282,0.121087,3,HUBABW
HUBABW-1001001-EL WB-9,EL WB,51.491219,0.121084,3,HUBABW
HUBABW-1001001-FELIX-6,FELIX,51.491426,0.120071,3,HUBABW
HUBABW-1001001-HARRO-2,HARRO,51.491628,0.121853,3,HUBABW
HUBABW-1001001-RLY-10,RLY,51.491241,0.121374,3,HUBABW
HUBABW-1001001-RLY-4,RLY,51.491133,0.121383,3,HUBABW
HUBABW-1001001-RPLC-7,RPLC,51.491102,0.121093,3,HUBABW
HUBABW-1001001-RPLD-3,RPLD,51.491156,0.121096,3,HUBABW
HUBABW-1001001-TH-11,TH,51.491024,0.12194,3,HUBABW
HUBABW-1001001-WILTO-1,WILTO,51.49081,0.12131,3,HUBABW
HUBABW-Plat01-WB-national-rail,Westbound Platform 1 ,,,0,HUBABW
HUBABW-Plat02-EB-national-rail,Eastbound Platform 2 ,,,0,HUBABW
HUBABW-Plat03-WB-elizabeth,Westbound Platform 3,,,0,HUBABW
HUBABW-Plat04-WB-elizabeth,Westbound Platform 4,,,0,HUBABW
910GACTNCTL,Acton Central,,,1,
910GACTNCTL-Outside,Outside Acton Central,,,3,910GACTNCTL
910GACTNCTL-1001002-AC-3,AC,51.508624,-0.263507,3,910GACTNCTL
910GACTNCTL-1001002-Bus-1,Bus,51.506514,-0.263717,3,910GACTNCTL
910GACTNCTL-1001002-ENTR-7,ENTR,51.508925,-0.262602,3,910GACTNCTL
910GACTNCTL-1001002-RLY-4,RLY,51.508651,-0.26293,3,910GACTNCTL
910GACTNCTL-1001002-RPL-2,RPL,51.508653,-0.263059,3,910GACTNCTL
910GACTNCTL-1001002-RPL-5,RPL,51.508648,-0.262714,3,910GACTNCTL
910GACTNCTL-1001002-Sub-6,Sub,51.508557,-0.26325,3,910GACTNCTL
910GACTNCTL-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GACTNCTL
910GACTNCTL-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GACTNCTL
910GACTONML,Acton Main Line,,,1,
910GACTONML-Outside,Outside Acton Main Line,,,3,910GACTONML
910GACTONML-1001003-AC-B-3,AC-B,51.517321,-0.266693,3,910GACTONML
910GACTONML-1001003-AC-S-6,AC-S,51.516801,-0.267362,3,910GACTONML
910GACTONML-1001003-Bus-1,Bus,51.517718,-0.266116,3,910GACTONML
910GACTONML-1001003-RLY-4,RLY,51.516904,-0.26766,3,910GACTONML
910GACTONML-1001003-RPL1-2,RPL1,51.516745,-0.269684,3,910GACTONML
910GACTONML-1001003-RPL2-5,RPL2,51.516935,-0.269735,3,910GACTONML
910GACTONML-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GACTONML
910GACTONML-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GACTONML
910GANERLEY,Anerley,,,1,
910GANERLEY-Outside,Outside Anerley,,,3,910GANERLEY
910GANERLEY-1001007-AcAne-3,AcAne,51.412207,-0.065438,3,910GANERLEY
910GANERLEY-1001007-AcRis-5,AcRis,51.412095,-0.066291,3,910GANERLEY
910GANERLEY-1001007-Bridg-70,Bridg,51.412637,-0.065333,3,910GANERLEY
910GANERLEY-1001007-Bus-1,Bus,51.412058,-0.065674,3,910GANERLEY
910GANERLEY-1001007-RLY-4,RLY,51.412674,-0.065432,3,910GANERLEY
910GANERLEY-1001007-RPL-N-6,RPL-N,51.412514,-0.065525,3,910GANERLEY
910GANERLEY-1001007-RPL-S-2,RPL-S,51.412467,-0.065384,3,910GANERLEY
910GANERLEY-Plat01-NB-london-overground|national-rail,Northbound Platform 1,,,0,910GANERLEY
910GANERLEY-Plat02-SB-london-overground|national-rail,Southbound Platform 2,,,0,910GANERLEY
910GBCKNHMH,Beckenham Hill,,,1,
910GBCKNHMH-Outside,Outside Beckenham Hill,,,3,910GBCKNHMH
910GBCKNHMH-1001017-Bus-1,Bus,51.423754,-0.014894,3,910GBCKNHMH
910GBCKNHMH-1001017-EntM-6,EntM,51.424803,-0.015812,3,910GBCKNHMH
910GBCKNHMH-1001017-EntS-5,EntS,51.424462,-0.016359,3,910GBCKNHMH
910GBCKNHMH-1001017-FBdg-7,FBdg,51.424739,-0.016275,3,910GBCKNHMH
910GBCKNHMH-1001017-RLY-4,RLY,51.424641,-0.016308,3,910GBCKNHMH
910GBCKNHMH-1001017-RPL-N-2,RPL-N,51.424734,-0.016505,3,910GBCKNHMH
910GBCKNHMH-1001017-RPL-S-3,RPL-S,51.424827,-0.016171,3,910GBCKNHMH
910GBCKNHMH-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GBCKNHMH
910GBCKNHMH-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GBCKNHMH
910GBELNGHM,Bellingham,,,1,
910GBELNGHM-Outside,Outside Bellingham,,,3,910GBELNGHM
910GBELNGHM-1001019-Entr-4,Entr,51.432779,-0.01948,3,910GBELNGHM
910GBELNGHM-1001019-FBdg-5,FBdg,51.432866,-0.019333,3,910GBELNGHM
910GBELNGHM-1001019-RLY-3,RLY,51.433874,-0.02044,3,910GBELNGHM
910GBELNGHM-1001019-RPL N-1,RPL N,51.432951,-0.019531,3,910GBELNGHM
910GBELNGHM-1001019-RPL S-2,RPL S,51.432993,-0.019356,3,910GBELNGHM
910GBELNGHM-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GBELNGHM
910GBELNGHM-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GBELNGHM
910GBHILLPK,Bush Hill Park,,,1,
910GBHILLPK-Outside,Outside Bush Hill Park,,,3,910GBHILLPK
910GBHILLPK-1001042-BRDGE-7,BRDGE,51.6413,-0.069158,3,910GBHILLPK
910GBHILLPK-1001042-Bus-4,Bus,51.641389,-0.068562,3,910GBHILLPK
910GBHILLPK-1001042-EntrM-2,EntrM,51.641621,-0.069,3,910GBHILLPK
910GBHILLPK-1001042-EntrQ-6,EntrQ,51.64137,-0.069618,3,910GBHILLPK
910GBHILLPK-1001042-RLY-3,RLY,51.641517,-0.069221,3,910GBHILLPK
910GBHILLPK-1001042-RPL-N-1,RPL-N,51.641829,-0.069613,3,910GBHILLPK
910GBHILLPK-1001042-RPL-S-5,RPL-S,51.641872,-0.069466,3,910GBHILLPK
910GBHILLPK-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GBHILLPK
910GBHILLPK-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GBHILLPK
910GBICKLEY,Bickley,,,1,
910GBICKLEY-Outside,Outside Bickley,,,3,910GBICKLEY
910GBICKLEY-1001026-Bus-3,Bus,51.399044,0.046645,3,910GBICKLEY
910GBICKLEY-1001026-Entr-5,Entr,51.40012,0.045241,3,910GBICKLEY
910GBICKLEY-1001026-RLY-4,RLY,51.400106,0.045025,3,910GBICKLEY
910GBICKLEY-1001026-RPL1-1,RPL1,51.400046,0.044864,3,910GBICKLEY
910GBICKLEY-1001026-RPL2-2,RPL2,51.400145,0.044854,3,910GBICKLEY
910GBICKLEY-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GBICKLEY
910GBICKLEY-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GBICKLEY
910GBICKLEY-Plat03-NB-national-rail,Northbound Platform 3,,,0,910GBICKLEY
910GBICKLEY-Plat04-SB-national-rail,Southbound Platform 4,,,0,910GBICKLEY
910GBNHAM,Burnham,,,1,
910GBNHAM-Outside,Outside Burnham,,,3,910GBNHAM
910GBNHAM-1000860-Bus-91,Bus,51.523412,-0.646232,3,910GBNHAM
910GBNHAM-1000860-Entr-90,Entr,51.523397,-0.646478,3,910GBNHAM
910GBNHAM-1000860-RLY-3,RLY,51.523504,-0.646374,3,910GBNHAM
910GBNHAM-1000860-RPL E-1,RPL E,51.523504,-0.646374,3,910GBNHAM
910GBNHAM-1000860-RPL W-2,RPL W,51.523321,-0.646091,3,910GBNHAM
910GBNHAM-1000860-UP-4,UP,51.523229,-0.64595,3,910GBNHAM
910GBNHAM-Plat01-WB-elizabeth|national-rail,Westbound Platform 1,,,0,910GBNHAM
910GBNHAM-Plat02-EB-elizabeth|national-rail,Eastbound Platform 2,,,0,910GBNHAM
910GBRBY,Brondesbury,,,1,
910GBRBY-Outside,Outside Brondesbury,,,3,910GBRBY
910GBRBY-1001038-Bus-1,Bus,51.545365,-0.201955,3,910GBRBY
910GBRBY-1001038-Entr-3,Entr,51.545248,-0.20193,3,910GBRBY
910GBRBY-1001038-RLY-4,RLY,51.545194,-0.202495,3,910GBRBY
910GBRBY-1001038-RPL-E-2,RPL-E,51.545087,-0.202571,3,910GBRBY
910GBRBY-1001038-RPL-W-5,RPL-W,51.54505,-0.202515,3,910GBRBY
910GBRBY-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GBRBY
910GBRBY-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GBRBY
910GBRBYPK,Brondesbury Park,,,1,
910GBRBYPK-Outside,Outside Brondesbury Park,,,3,910GBRBYPK
910GBRBYPK-1001039-BUS-3,BUS,51.540671,-0.209581,3,910GBRBYPK
910GBRBYPK-1001039-Entr-2,Entr,51.540928,-0.209902,3,910GBRBYPK
910GBRBYPK-1001039-RLY-4,RLY,51.540343,-0.210502,3,910GBRBYPK
910GBRBYPK-1001039-RPL-E-5,RPL-E,51.540814,-0.210137,3,910GBRBYPK
910GBRBYPK-1001039-RPL-W-1,RPL-W,51.540732,-0.210054,3,910GBRBYPK
910GBRBYPK-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GBRBYPK
910GBRBYPK-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GBRBYPK
910GBRENTX,Brent Cross West Station,,,1,
910GBRENTX-Outside,Outside Brent Cross West Station,,,3,910GBRENTX
910GBRENTX-1002310-BusE-9,BusE,51.568218,-0.22401,3,910GBRENTX
910GBRENTX-1002310-BusW-1,BusW,51.567797,-0.226465,3,910GBRENTX
910GBRENTX-1002310-EML-11,EML,51.568173,-0.225152,3,910GBRENTX
910GBRENTX-1002310-EntE-6,EntE,51.568444,-0.224102,3,910GBRENTX
910GBRENTX-1002310-EntW-7,EntW,51.567928,-0.226215,3,910GBRENTX
910GBRENTX-1002310-FB-8,FB,51.568173,-0.225152,3,910GBRENTX
910GBRENTX-1002310-RLY-5,RLY,51.568172,-0.225094,3,910GBRENTX
910GBRENTX-1002310-RPL1-2,RPL1,51.568285,-0.224873,3,910GBRENTX
910GBRENTX-1002310-RPL2-3,RPL2,51.567935,-0.224887,3,910GBRENTX
910GBRENTX-1002310-RPL3-4,RPL3,51.567872,-0.224889,3,910GBRENTX
910GBRENTX-1002310-RPL4-10,RPL4,51.567378,-0.224909,3,910GBRENTX
910GBRENTX-Plat01-SB-national-rail,Southbound Platform 1 ,,,0,910GBRENTX
910GBRENTX-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GBRENTX
910GBRENTX-Plat03-SB-national-rail,Southbound Platform 3,,,0,910GBRENTX
910GBRENTX-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GBRENTX
910GBROCKLY,Brockley,,,1,
910GBROCKLY-Outside,Outside Brockley,,,3,910GBROCKLY
910GBROCKLY-1001035-Brdge-7,Brdge,51.464196,-0.037988,3,910GBROCKLY
910GBROCKLY-1001035-Bus-4,Bus,51.463879,-0.036216,3,910GBROCKLY
910GBROCKLY-1001035-CEntr-2,CEntr,51.464458,-0.037516,3,910GBROCKLY
910GBROCKLY-1001035-MEntr-5,MEntr,51.464344,-0.038241,3,910GBROCKLY
910GBROCKLY-1001035-RLY-3,RLY,51.464209,-0.038232,3,910GBROCKLY
910GBROCKLY-1001035-RPL-N-6,RPL-N,51.464025,-0.037966,3,910GBROCKLY
910GBROCKLY-1001035-RPL-S-1,RPL-S,51.464012,-0.037765,3,910GBROCKLY
910GBROCKLY-Plat01-NB-london-overground|national-rail,Northbound Platform 1,,,0,910GBROCKLY
910GBROCKLY-Plat02-SB-london-overground|national-rail,Southbound Platform 2,,,0,910GBROCKLY
910GBROMLYS,Bromley South,,,1,
910GBROMLYS-Outside,Outside Bromley South,,,3,910GBROMLYS
910GBROMLYS-1001037-Bridg-70,Bridg,51.399941,0.019298,3,910GBROMLYS
910GBROMLYS-1001037-Bus-1,Bus,51.400512,0.016922,3,910GBROMLYS
910GBROMLYS-1001037-Con-71,Con,51.400018,0.017418,3,910GBROMLYS
910GBROMLYS-1001037-Entr-90,Entr,51.400022,0.017202,3,910GBROMLYS
910GBROMLYS-1001037-RLY-4,RLY,51.399975,0.017344,3,910GBROMLYS
910GBROMLYS-1001037-RPL E-2,RPL E,51.400049,0.018253,3,910GBROMLYS
910GBROMLYS-1001037-RPL W-3,RPL W,51.399914,0.018233,3,910GBROMLYS
910GBROMLYS-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GBROMLYS
910GBROMLYS-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GBROMLYS
910GBROMLYS-Plat03-NB-national-rail,Northbound Platform 3,,,0,910GBROMLYS
910GBROMLYS-Plat04-SB-national-rail,Southbound Platform 4,,,0,910GBROMLYS
910GBRTWOOD,Brentwood,,,1,
910GBRTWOOD-Outside,Outside Brentwood,,,3,910GBRTWOOD
910GBRTWOOD-1000292-EntA-90,EntA,51.613835,0.300146,3,910GBRTWOOD
910GBRTWOOD-1000292-EntK-6,EntK,51.613744,0.29929,3,910GBRTWOOD
910GBRTWOOD-1000292-FBdg-7,FBdg,51.613679,0.299387,3,910GBRTWOOD
910GBRTWOOD-1000292-RLY-3,RLY,51.613604,0.299586,3,910GBRTWOOD
910GBRTWOOD-1000292-RPL-1-1,RPL-1,51.613604,0.299586,3,910GBRTWOOD
910GBRTWOOD-1000292-RPL-2-2,RPL-2,51.613624,0.299442,3,910GBRTWOOD
910GBRTWOOD-1000292-RPL-4-4,RPL-4,51.613604,0.299571,3,910GBRTWOOD
910GBRTWOOD-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GBRTWOOD
910GBRTWOOD-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GBRTWOOD
910GBRTWOOD-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GBRTWOOD
910GBRTWOOD-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GBRTWOOD
910GBRUCGRV,Bruce Grove,,,1,
910GBRUCGRV-Outside,Outside Bruce Grove,,,3,910GBRUCGRV
910GBRUCGRV-1001040-Bus 1-1,Bus 1,51.593598,-0.069911,3,910GBRUCGRV
910GBRUCGRV-1001040-Bus 2-5,Bus 2,51.594633,-0.070459,3,910GBRUCGRV
910GBRUCGRV-1001040-Ent-N-7,Ent-N,51.594186,-0.070074,3,910GBRUCGRV
910GBRUCGRV-1001040-Ent-S-3,Ent-S,51.59411,-0.069832,3,910GBRUCGRV
910GBRUCGRV-1001040-RLY-4,RLY,51.593851,-0.069944,3,910GBRUCGRV
910GBRUCGRV-1001040-RPL-N-2,RPL-N,51.593513,-0.070175,3,910GBRUCGRV
910GBRUCGRV-1001040-RPL-S-6,RPL-S,51.593484,-0.070046,3,910GBRUCGRV
910GBRUCGRV-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GBRUCGRV
910GBRUCGRV-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GBRUCGRV
910GBTHNLGR,Bethnal Green,,,1,
910GBTHNLGR-Outside,Outside Bethnal Green,,,3,910GBTHNLGR
910GBTHNLGR-1001023-Entr-2,Entr,51.523887,-0.059483,3,910GBTHNLGR
910GBTHNLGR-1001023-RLY-3,RLY,51.523872,-0.059671,3,910GBTHNLGR
910GBTHNLGR-1001023-RPL-N-1,RPL-N,51.52384,-0.059917,3,910GBTHNLGR
910GBTHNLGR-1001023-RPL-S-4,RPL-S,51.523723,-0.059893,3,910GBTHNLGR
910GBTHNLGR-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GBTHNLGR
910GBTHNLGR-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GBTHNLGR
910GCAMHTH,Cambridge Heath,,,1,
910GCAMHTH-Outside,Outside Cambridge Heath,,,3,910GCAMHTH
910GCAMHTH-1001044-Bus-1,Bus,51.532534,-0.057587,3,910GCAMHTH
910GCAMHTH-1001044-CAMBR-3,CAMBR,51.532384,-0.057233,3,910GCAMHTH
910GCAMHTH-1001044-RLY-5,RLY,51.532327,-0.057596,3,910GCAMHTH
910GCAMHTH-1001044-RPL-N-2,RPL-N,51.532084,-0.057563,3,910GCAMHTH
910GCAMHTH-1001044-RPL-S-4,RPL-S,51.532107,-0.057345,3,910GCAMHTH
910GCAMHTH-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GCAMHTH
910GCAMHTH-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GCAMHTH
910GCATFORD,Catford,,,1,
910GCATFORD-Outside,Outside Catford,,,3,910GCATFORD
910GCATFORD-1001053-Entr-4,Entr,51.444154,-0.026342,3,910GCATFORD
910GCATFORD-1001053-RLY-3,RLY,51.444367,-0.026189,3,910GCATFORD
910GCATFORD-1001053-RPL N-1,RPL N,51.44453,-0.026268,3,910GCATFORD
910GCATFORD-1001053-RPL S-2,RPL S,51.44451,-0.026168,3,910GCATFORD
910GCATFORD-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GCATFORD
910GCATFORD-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GCATFORD
910GCFPK,Crofton Park,,,1,
910GCFPK-Outside,Outside Crofton Park,,,3,910GCFPK
910GCFPK-1001076-Bus-1,Bus,51.454573,-0.037422,3,910GCFPK
910GCFPK-1001076-EntB-5,EntB,51.455364,-0.036855,3,910GCFPK
910GCFPK-1001076-EntL-7,EntL,51.454536,-0.03466,3,910GCFPK
910GCFPK-1001076-EntM-6,EntM,51.454265,-0.035103,3,910GCFPK
910GCFPK-1001076-FBdg-8,FBdg,51.455327,-0.036771,3,910GCFPK
910GCFPK-1001076-RLY-4,RLY,51.45522,-0.036833,3,910GCFPK
910GCFPK-1001076-RPL-N-2,RPL-N,51.455119,-0.036736,3,910GCFPK
910GCFPK-1001076-RPL-S-3,RPL-S,51.455208,-0.036646,3,910GCFPK
910GCFPK-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GCFPK
910GCFPK-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GCFPK
910GCHDWLHT,Chadwell Heath,,,1,
910GCHDWLHT-Outside,Outside Chadwell Heath,,,3,910GCHDWLHT
910GCHDWLHT-1001055-Bus-1,Bus,51.568264,0.129849,3,910GCHDWLHT
910GCHDWLHT-1001055-EntS-3,EntS,51.568069,0.129696,3,910GCHDWLHT
910GCHDWLHT-1001055-FBdg-6,FBdg,51.568199,0.129918,3,910GCHDWLHT
910GCHDWLHT-1001055-RLY-4,RLY,51.567965,0.12946,3,910GCHDWLHT
910GCHDWLHT-1001055-RPL1-2,RPL1,51.567992,0.129432,3,910GCHDWLHT
910GCHDWLHT-1001055-RPL2-5,RPL2,51.568092,0.129394,3,910GCHDWLHT
910GCHDWLHT-1001055-RPL3-7,RPL3,51.568107,0.130058,3,910GCHDWLHT
910GCHDWLHT-Plat01-WB-elizabeth,Westbound Platform 1,,,0,910GCHDWLHT
910GCHDWLHT-Plat02-EB-elizabeth,Eastbound Platform 2,,,0,910GCHDWLHT
910GCHDWLHT-Plat03-WB-elizabeth,Westbound Platform 3,,,0,910GCHDWLHT
910GCHDWLHT-Plat04-EB-elizabeth,Eastbound Platform 4,,,0,910GCHDWLHT
910GCHESHNT,Cheshunt,,,1,
910GCHESHNT-Outside,Outside Cheshunt,,,3,910GCHESHNT
910GCHESHNT-1001532-BRDGE-7,BRDGE,51.702863,-0.023787,3,910GCHESHNT
910GCHESHNT-1001532-Bus-3,Bus,51.702864,-0.02176,3,910GCHESHNT
910GCHESHNT-1001532-EntrM-2,EntrM,51.702924,-0.024247,3,910GCHESHNT
910GCHESHNT-1001532-EntrW-6,EntrW,51.703147,-0.023615,3,910GCHESHNT
910GCHESHNT-1001532-RLY-5,RLY,51.702874,-0.02396,3,910GCHESHNT
910GCHESHNT-1001532-RPL-N-1,RPL-N,51.702499,-0.024092,3,910GCHESHNT
910GCHESHNT-1001532-RPL-S-4,RPL-S,51.702487,-0.023919,3,910GCHESHNT
910GCHESHNT-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GCHESHNT
910GCHESHNT-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GCHESHNT
910GCHESHNT-Plat03-SB-london-overground,Southbound Platform 3,,,0,910GCHESHNT
910GCHINGFD,Chingford,,,1,
910GCHINGFD-Outside,Outside Chingford,,,3,910GCHINGFD
910GCHINGFD-1001063-Bus-1,Bus,51.633599,0.01031,3,910GCHINGFD
910GCHINGFD-1001063-Entr-3,Entr,51.633486,0.010103,3,910GCHINGFD
910GCHINGFD-1001063-RLY-4,RLY,51.633085,0.009897,3,910GCHINGFD
910GCHINGFD-1001063-RPL-2,RPL,51.63327,0.010108,3,910GCHINGFD
910GCHINGFD-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GCHINGFD
910GCHINGFD-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GCHINGFD
910GCHINGFD-Plat03-SB-london-overground,Southbound Platform 3,,,0,910GCHINGFD
910GCLAPTON,Clapton,,,1,
910GCLAPTON-Outside,Outside Clapton,,,3,910GCLAPTON
910GCLAPTON-1001070-Bus-1,Bus,51.562027,-0.057456,3,910GCLAPTON
910GCLAPTON-1001070-RLY-5,RLY,51.561642,-0.057025,3,910GCLAPTON
910GCLAPTON-1001070-RPL-N-2,RPL-N,51.561756,-0.056818,3,910GCLAPTON
910GCLAPTON-1001070-RPL-S-4,RPL-S,51.5617,-0.056705,3,910GCLAPTON
910GCLAPTON-1001070-UPPER-3,UPPER,51.561447,-0.057206,3,910GCLAPTON
910GCLAPTON-Plat01-SB-london-overground,Southbound Platform 1,,,0,910GCLAPTON
910GCLAPTON-Plat02-NB-london-overground,Northbound Platform 2,,,0,910GCLAPTON
910GCLDNNRB,Caledonian Road & Barnsbury,,,1,
910GCLDNNRB-Outside,Outside Caledonian Road & Barnsbury,,,3,910GCLDNNRB
910GCLDNNRB-1001043-Bus-1,Bus,51.542446,-0.117345,3,910GCLDNNRB
910GCLDNNRB-1001043-Entr-3,Entr,51.543165,-0.115628,3,910GCLDNNRB
910GCLDNNRB-1001043-RLY-4,RLY,51.543545,-0.115165,3,910GCLDNNRB
910GCLDNNRB-1001043-RPL-2,RPL,51.543443,-0.115588,3,910GCLDNNRB
910GCLDNNRB-Plat02-WB-london-overground,Westbound Platform 2,,,0,910GCLDNNRB
910GCLDNNRB-Plat03-EB-london-overground,Eastbound Platform 3,,,0,910GCLDNNRB
910GCLPHHS,Clapham High Street,,,1,
910GCLPHHS-Outside,Outside Clapham High Street,,,3,910GCLPHHS
910GCLPHHS-1001068-Entr-2,Entr,51.465075,-0.131991,3,910GCLPHHS
910GCLPHHS-1001068-RLY-4,RLY,51.465225,-0.131798,3,910GCLPHHS
910GCLPHHS-1001068-RPL-E-3,RPL-E,51.465564,-0.132216,3,910GCLPHHS
910GCLPHHS-1001068-RPL-W-1,RPL-W,51.465502,-0.132276,3,910GCLPHHS
910GCLPHHS-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GCLPHHS
910GCLPHHS-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GCLPHHS
910GCMDNRD,Camden Road,,,1,
910GCMDNRD-Outside,Outside Camden Road,,,3,910GCMDNRD
910GCMDNRD-1001045-Bus-1,Bus,51.541766,-0.138356,3,910GCMDNRD
910GCMDNRD-1001045-Entr-90,Entr,51.541689,-0.138604,3,910GCMDNRD
910GCMDNRD-1001045-RLY-4,RLY,51.541789,-0.138701,3,910GCMDNRD
910GCMDNRD-1001045-RPL E-2,RPL E,51.541903,-0.139086,3,910GCMDNRD
910GCMDNRD-1001045-RPL W-3,RPL W,51.541778,-0.139134,3,910GCMDNRD
910GCMDNRD-1001045-Subwy-70,Subwy,51.541789,-0.138701,3,910GCMDNRD
910GCMDNRD-Plat01-WB-london-overground,Westbound Platform 1,,,0,910GCMDNRD
910GCMDNRD-Plat02-EB-london-overground,Eastbound Platform 2,,,0,910GCMDNRD
910GCNNB,Canonbury,,,1,
910GCNNB-Outside,Outside Canonbury,,,3,910GCNNB
910GCNNB-1001048-Bus-7,Bus,51.549278,-0.092658,3,910GCNNB
910GCNNB-1001048-Entr-2,Entr,51.548718,-0.091946,3,910GCNNB
910GCNNB-1001048-RLY-6,RLY,51.548731,-0.092191,3,910GCNNB
910GCNNB-1001048-RPL 1-1,RPL 1,51.548589,-0.09286,3,910GCNNB
910GCNNB-1001048-RPL 2-3,RPL 2,51.54867,-0.0929,3,910GCNNB
910GCNNB-1001048-RPL 3-4,RPL 3,51.548555,-0.093006,3,910GCNNB
910GCNNB-1001048-RPL 4-5,RPL 4,51.548646,-0.093045,3,910GCNNB
910GCNNB-Plat01-NB-london-overground,Northbound Platform 1,,,0,910GCNNB
910GCNNB-Plat02-SB-london-overground,Southbound Platform 2,,,0,910GCNNB
910GCNNB-Plat03-WB-london-overground,Westbound Platform 3,,,0,910GCNNB
910GCNNB-Plat04-EB-london-overground,Eastbound Platform 4,,,0,910GCNNB
910GCOLSDNS,Coulsdon South,,,1,
910GCOLSDNS-Outside,Outside Coulsdon South,,,3,910GCOLSDNS
910GCOLSDNS-1001072-BRIDG-5,BRIDG,51.315695,-0.138037,3,910GCOLSDNS
910GCOLSDNS-1001072-Bus-1,Bus,51.316421,-0.137878,3,910GCOLSDNS
910GCOLSDNS-1001072-EntrB-3,EntrB,51.316049,-0.138266,3,910GCOLSDNS
910GCOLSDNS-1001072-EntrR-6,EntrR,51.315235,-0.137395,3,910GCOLSDNS
910GCOLSDNS-1001072-RPLN-2,RPLN,51.315883,-0.137986,3,910GCOLSDNS
910GCOLSDNS-1001072-RPLS-4,RPLS,51.315818,-0.137845,3,910GCOLSDNS
910GCOLSDNS-Plat01-NB-national-rail,Northbound Platform 1,,,0,910GCOLSDNS
910GCOLSDNS-Plat02-SB-national-rail,Southbound Platform 2,,,0,910GCOLSDNS
910GCRKLWD,Cricklewood,,,1,
910GCRKLWD-Outside,Outside Cricklewood,,,3,910GCRKLWD
910GCRKLWD-1001075-Bus-1,Bus,51.559253,-0.212184,3,910GCRKLWD
910GCRKLWD-1001075-Entr-3,Entr,51.558321,-0.212364,3,910GCRKLWD
910GCRKLWD-1001075-RPL1-2,RPL1,51.558704,-0.212768,3,910GCRKLWD
910GCRKLWD-1001075-RPL2-4,RPL2,51.558573,-0.213018,3,910GCRKLWD
910GCRKLWD-1001075-RPL3-5,RPL3,51.558459,-0.213181,3,910GCRKLWD
910GCRKLWD-Plat01-SB-national-rail,Southbound Platform 1,,,0,910GCRKLWD
910GCRKLWD-Plat02-NB-national-rail,Northbound Platform 2,,,0,910GCRKLWD
910GCRKLWD-Plat03-SB-national-rail,Southbound Platform 3 ,,,0,910GCRKLWD
910GCRKLWD-Plat04-NB-national-rail,Northbound Platform 4,,,0,910GCRKLWD
910GCRLN,Charlton,,,1,
910GCRLN-Outside,Outside Charlton,,,3,910GCRLN
910GCRLN-1001058-EntC-6,EntC,51.486973,0.031798,3,910GCRLN
910GCRLN-1001058-EntD-5,EntD,51.48654,0.031361,3,910GCRLN
910GCRLN-1001058-EntT-4,EntT,51.487085,0.031039,3,910GCRLN
910GCRLN-1001058-FBdg-7,FBdg,51.486906,0.031492,3,910GCRLN
910GCRLN-1001058-RLY-1,RLY,51.486815,0.031085,3,910GCRLN
