Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,26/05/2020 11:00,24.3,ug m-3,R
TH2,NO2,26/05/2020 12:00,27.4,ug m-3,R
TH2,NO2,26/05/2020 13:00,27.7,ug m-3,R
TH2,NO2,26/05/2020 14:00,28.2,ug m-3,R
TH2,NO2,26/05/2020 15:00,28,ug m-3,R
TH2,NO2,26/05/2020 16:00,32,ug m-3,R
TH2,NO2,26/05/2020 17:00,33.5,ug m-3,R
TH2,NO2,26/05/2020 18:00,31.4,ug m-3,R
TH2,NO2,26/05/2020 19:00,30.8,ug m-3,R
TH2,NO2,26/05/2020 20:00,32.3,ug m-3,R
TH2,NO2,26/05/2020 21:00,22.7,ug m-3,R
TH2,NO2,26/05/2020 22:00,24.5,ug m-3,R
TH2,NO2,26/05/2020 23:00,23.7,ug m-3,R
TH2,NO2,27/05/2020 00:00,30.3,ug m-3,R
TH2,NO2,27/05/2020 01:00,29.3,ug m-3,R
TH2,NO2,27/05/2020 02:00,22.4,ug m-3,R
TH2,NO2,27/05/2020 03:00,21.9,ug m-3,R
TH2,NO2,27/05/2020 04:00,21.2,ug m-3,R
TH2,NO2,27/05/2020 05:00,34.3,ug m-3,R
TH2,NO2,27/05/2020 06:00,43.2,ug m-3,R
TH2,NO2,27/05/2020 07:00,47.6,ug m-3,R
TH2,NO2,27/05/2020 08:00,40.8,ug m-3,R
TH2,NO2,27/05/2020 09:00,32.6,ug m-3,R
TH2,NO2,27/05/2020 10:00,26.9,ug m-3,R
TH2,NO2,27/05/2020 11:00,26.2,ug m-3,R
TH2,NO2,27/05/2020 12:00,28.5,ug m-3,R
TH2,NO2,27/05/2020 13:00,29.6,ug m-3,R
TH2,NO2,27/05/2020 14:00,28.7,ug m-3,R
TH2,NO2,27/05/2020 15:00,28.5,ug m-3,R
TH2,NO2,27/05/2020 16:00,25.4,ug m-3,R
TH2,NO2,27/05/2020 17:00,27.6,ug m-3,R
TH2,NO2,27/05/2020 18:00,31.2,ug m-3,R
TH2,NO2,27/05/2020 19:00,27.8,ug m-3,R
TH2,NO2,27/05/2020 20:00,20.5,ug m-3,R
TH2,NO2,27/05/2020 21:00,15.6,ug m-3,R
TH2,NO2,27/05/2020 22:00,14.9,ug m-3,R
TH2,NO2,27/05/2020 23:00,14.2,ug m-3,R
TH2,NO2,28/05/2020 00:00,10.6,ug m-3,R
TH2,NO2,28/05/2020 01:00,9.1,ug m-3,R
TH2,NO2,28/05/2020 02:00,7.8,ug m-3,R
TH2,NO2,28/05/2020 03:00,6.8,ug m-3,R
TH2,NO2,28/05/2020 04:00,7.8,ug m-3,R
TH2,NO2,28/05/2020 05:00,13.2,ug m-3,R
TH2,NO2,28/05/2020 06:00,15.3,ug m-3,R
TH2,NO2,28/05/2020 07:00,16,ug m-3,R
TH2,NO2,28/05/2020 08:00,27.4,ug m-3,R
TH2,NO2,28/05/2020 09:00,16.3,ug m-3,R
TH2,NO2,28/05/2020 10:00,13.3,ug m-3,R
TH2,NO2,28/05/2020 11:00,12.8,ug m-3,R
TH2,NO2,28/05/2020 12:00,13,ug m-3,R
TH2,NO2,28/05/2020 13:00,10.8,ug m-3,R
TH2,NO2,28/05/2020 14:00,12.6,ug m-3,R
TH2,NO2,28/05/2020 15:00,12,ug m-3,R
TH2,NO2,28/05/2020 16:00,14.1,ug m-3,R
TH2,NO2,28/05/2020 17:00,14.8,ug m-3,R
TH2,NO2,28/05/2020 18:00,11.7,ug m-3,R
TH2,NO2,28/05/2020 19:00,15.3,ug m-3,R
TH2,NO2,28/05/2020 20:00,16.8,ug m-3,R
TH2,NO2,28/05/2020 21:00,16.1,ug m-3,R
TH2,NO2,28/05/2020 22:00,15.3,ug m-3,R
TH2,NO2,28/05/2020 23:00,12.9,ug m-3,R
TH2,NO2,29/05/2020 00:00,11.6,ug m-3,R
TH2,NO2,29/05/2020 01:00,12.7,ug m-3,R
TH2,NO2,29/05/2020 02:00,12.3,ug m-3,R
TH2,NO2,29/05/2020 03:00,13.1,ug m-3,R
TH2,NO2,29/05/2020 04:00,17.7,ug m-3,R
TH2,NO2,29/05/2020 05:00,26.9,ug m-3,R
TH2,NO2,29/05/2020 06:00,22.5,ug m-3,R
TH2,NO2,29/05/2020 07:00,27.8,ug m-3,R
TH2,NO2,29/05/2020 08:00,29.6,ug m-3,R
TH2,NO2,29/05/2020 09:00,19.5,ug m-3,R
TH2,NO2,29/05/2020 10:00,14.2,ug m-3,R
TH2,NO2,29/05/2020 11:00,15.3,ug m-3,R
TH2,NO2,29/05/2020 12:00,14.3,ug m-3,R
TH2,NO2,29/05/2020 13:00,16.7,ug m-3,R
TH2,NO2,29/05/2020 14:00,18.2,ug m-3,R
TH2,NO2,29/05/2020 15:00,18.6,ug m-3,R
TH2,NO2,29/05/2020 16:00,18.5,ug m-3,R
TH2,NO2,29/05/2020 17:00,18.6,ug m-3,R
TH2,NO2,29/05/2020 18:00,21.7,ug m-3,R
TH2,NO2,29/05/2020 19:00,20.8,ug m-3,R
TH2,NO2,29/05/2020 20:00,21.6,ug m-3,R
TH2,NO2,29/05/2020 21:00,18.5,ug m-3,R
TH2,NO2,29/05/2020 22:00,15.4,ug m-3,R
TH2,NO2,29/05/2020 23:00,15.1,ug m-3,R
TH2,NO2,30/05/2020 00:00,18.1,ug m-3,R
TH2,NO2,30/05/2020 01:00,12,ug m-3,R
TH2,NO2,30/05/2020 02:00,12.5,ug m-3,R
TH2,NO2,30/05/2020 03:00,10.8,ug m-3,R
TH2,NO2,30/05/2020 04:00,13.5,ug m-3,R
TH2,NO2,30/05/2020 05:00,13.7,ug m-3,R
TH2,NO2,30/05/2020 06:00,14.4,ug m-3,R
TH2,NO2,30/05/2020 07:00,17.8,ug m-3,R
TH2,NO2,30/05/2020 08:00,31.1,ug m-3,R
TH2,NO2,30/05/2020 09:00,23.4,ug m-3,R
TH2,NO2,30/05/2020 10:00,16.9,ug m-3,R
TH2,NO2,30/05/2020 11:00,13.9,ug m-3,R
TH2,NO2,30/05/2020 12:00,11,ug m-3,R
TH2,NO2,30/05/2020 13:00,14.1,ug m-3,R
TH2,NO2,30/05/2020 14:00,15.6,ug m-3,R
TH2,NO2,30/05/2020 15:00,16.5,ug m-3,R
TH2,NO2,30/05/2020 16:00,18.3,ug m-3,R
TH2,NO2,30/05/2020 17:00,15.8,ug m-3,R
TH2,NO2,30/05/2020 18:00,14.4,ug m-3,R
TH2,NO2,30/05/2020 19:00,16.4,ug m-3,R
TH2,NO2,30/05/2020 20:00,20.1,ug m-3,R
TH2,NO2,30/05/2020 21:00,31.4,ug m-3,R
TH2,NO2,30/05/2020 22:00,27.7,ug m-3,R
TH2,NO2,30/05/2020 23:00,33.1,ug m-3,R
TH2,NO2,31/05/2020 00:00,21.7,ug m-3,R
TH2,NO2,31/05/2020 01:00,18,ug m-3,R
TH2,NO2,31/05/2020 02:00,14.1,ug m-3,R
TH2,NO2,31/05/2020 03:00,13.6,ug m-3,R
TH2,NO2,31/05/2020 04:00,13,ug m-3,R
TH2,NO2,31/05/2020 05:00,12.1,ug m-3,R
TH2,NO2,31/05/2020 06:00,15.6,ug m-3,R
TH2,NO2,31/05/2020 07:00,19,ug m-3,R
TH2,NO2,31/05/2020 08:00,16.5,ug m-3,R
TH2,NO2,31/05/2020 09:00,11,ug m-3,R
TH2,NO2,31/05/2020 10:00,9.3,ug m-3,R
TH2,NO2,31/05/2020 11:00,8.7,ug m-3,R
TH2,NO2,31/05/2020 12:00,10,ug m-3,R
TH2,NO2,31/05/2020 13:00,11,ug m-3,R
TH2,NO2,31/05/2020 14:00,10.9,ug m-3,R
TH2,NO2,31/05/2020 15:00,9.2,ug m-3,R
TH2,NO2,31/05/2020 16:00,8.7,ug m-3,R
TH2,NO2,31/05/2020 17:00,10.9,ug m-3,R
TH2,NO2,31/05/2020 18:00,12.2,ug m-3,R
TH2,NO2,31/05/2020 19:00,15.4,ug m-3,R
TH2,NO2,31/05/2020 20:00,19.3,ug m-3,R
TH2,NO2,31/05/2020 21:00,19.3,ug m-3,R
TH2,NO2,31/05/2020 22:00,20.4,ug m-3,R
TH2,NO2,31/05/2020 23:00,17.3,ug m-3,R
TH2,NO2,01/06/2020 00:00,12.6,ug m-3,R
TH2,NO2,01/06/2020 01:00,11.7,ug m-3,R
TH2,NO2,01/06/2020 02:00,10.8,ug m-3,R
TH2,NO2,01/06/2020 03:00,11.4,ug m-3,R
TH2,NO2,01/06/2020 04:00,13.4,ug m-3,R
TH2,NO2,01/06/2020 05:00,16.9,ug m-3,R
TH2,NO2,01/06/2020 06:00,20.6,ug m-3,R
TH2,NO2,01/06/2020 07:00,32.3,ug m-3,R
TH2,NO2,01/06/2020 08:00,31.6,ug m-3,R
TH2,NO2,01/06/2020 09:00,22.8,ug m-3,R
TH2,NO2,01/06/2020 10:00,20.4,ug m-3,R
TH2,NO2,01/06/2020 11:00,19.2,ug m-3,R
TH2,NO2,01/06/2020 12:00,16.6,ug m-3,R
TH2,NO2,01/06/2020 13:00,16.2,ug m-3,R
TH2,NO2,01/06/2020 14:00,18,ug m-3,R
TH2,NO2,01/06/2020 15:00,19.4,ug m-3,R
TH2,NO2,01/06/2020 16:00,21.5,ug m-3,R
TH2,NO2,01/06/2020 17:00,19,ug m-3,R
TH2,NO2,01/06/2020 18:00,19.8,ug m-3,R
TH2,NO2,01/06/2020 19:00,16.7,ug m-3,R
TH2,NO2,01/06/2020 20:00,22.7,ug m-3,R
TH2,NO2,01/06/2020 21:00,24.9,ug m-3,R
TH2,NO2,01/06/2020 22:00,25.6,ug m-3,R
TH2,NO2,01/06/2020 23:00,24.8,ug m-3,R
TH2,NO2,02/06/2020 00:00,16.8,ug m-3,R
TH2,NO2,02/06/2020 01:00,13.9,ug m-3,R
TH2,NO2,02/06/2020 02:00,13,ug m-3,R
TH2,NO2,02/06/2020 03:00,14,ug m-3,R
TH2,NO2,02/06/2020 04:00,17,ug m-3,R
TH2,NO2,02/06/2020 05:00,18.3,ug m-3,R
TH2,NO2,02/06/2020 06:00,24.7,ug m-3,R
TH2,NO2,02/06/2020 07:00,38.8,ug m-3,R
TH2,NO2,02/06/2020 08:00,31.5,ug m-3,R
TH2,NO2,02/06/2020 09:00,24.6,ug m-3,R
TH2,NO2,02/06/2020 10:00,22.2,ug m-3,R
TH2,NO2,02/06/2020 11:00,20.2,ug m-3,R
TH2,NO2,02/06/2020 12:00,27.2,ug m-3,R
TH2,NO2,02/06/2020 13:00,24.6,ug m-3,R
TH2,NO2,02/06/2020 14:00,27.3,ug m-3,R
TH2,NO2,02/06/2020 15:00,35.8,ug m-3,R
TH2,NO2,02/06/2020 16:00,35.7,ug m-3,R
TH2,NO2,02/06/2020 17:00,33.5,ug m-3,R
TH2,NO2,02/06/2020 18:00,31.1,ug m-3,R
TH2,NO2,02/06/2020 19:00,28.8,ug m-3,R
TH2,NO2,02/06/2020 20:00,37.5,ug m-3,R
TH2,NO2,02/06/2020 21:00,45.4,ug m-3,R
TH2,NO2,02/06/2020 22:00,52,ug m-3,R
TH2,NO2,02/06/2020 23:00,44.9,ug m-3,R
TH2,NO2,03/06/2020 00:00,35.8,ug m-3,R
TH2,NO2,03/06/2020 01:00,32.6,ug m-3,R
TH2,NO2,03/06/2020 02:00,34.5,ug m-3,R
TH2,NO2,03/06/2020 03:00,33.4,ug m-3,R
TH2,NO2,03/06/2020 04:00,32.3,ug m-3,R
TH2,NO2,03/06/2020 05:00,33.9,ug m-3,R
TH2,NO2,03/06/2020 06:00,41.9,ug m-3,R
TH2,NO2,03/06/2020 07:00,50,ug m-3,R
TH2,NO2,03/06/2020 08:00,58.9,ug m-3,R
TH2,NO2,03/06/2020 09:00,56.8,ug m-3,R
TH2,NO2,03/06/2020 12:00,28.4,ug m-3,R
